"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"hp"	"regenerationHP"	"armor"	"calorificCapacity"	"disableResist"	"storeableFlags"	"standType"	"passiveMask"	"$wallCopulaID"
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBAB	""	"NEXEDBAB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBBA	""	"NEXEDBBA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBFA	""	"NEXEDBFA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBPP	""	"NEXEDBPP"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBMI	""	"NEXEDBMI"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBRE	""	"NEXEDBRE"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBTC	""	"NEXEDBTC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBRC	""	"NEXEDBRC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBWB	""	"NEXEDBWB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBPB	""	"NEXEDBPB"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	150	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBBC	""	"NEXEDBBC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBHQ	""	"NEXEDBHQ"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBSI	""	"NEXEDBSI"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	100	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBRA	""	"NEXEDBRA"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	50	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBEN1	""	"NEXEDBEN1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	50	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBSS	""	"NEXEDBSS"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXEDBUC	""	"NEXEDBUC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	200	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBBF	""	"NEXLCBBF"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_B"	""	300	0	0	0	0	0	0	"b7"	""
"NEXEDBAB,NEXEDBBA,NEXEDBFA,NEXEDBPP,NEXEDBMI,NEXEDBRE,NEXEDBTC,NEXEDBRC,NEXEDBWB,NEXEDBPB,NEXEDBST,NEXEDBBT,NEXEDBBC,NEXEDBHQ,NEXEDBSI,NEXEDBRA,NEXEDBEN1,NEXEDBSS,NEXEDBUC,NEXLCBBF,NEXLCBPP,NEXLCBSB,NEXLCBBA,NEXLCBMR,NEXLCBSR,NEXLCBRC,NEXLCBAB,NEXLCBGA,NEXLCBDE,NEXLCBHQ,NEXLCBSD,NEXLCBWC,NEXLCBSS,NEXLCBW,NEXUCSBBA,NEXUCSBFA,NEXUCSBPP,NEXUCSBPR,NEXUCSBTB,NEXUCSBET,NEXUCSBRF,NEXUCSBRC,NEXUCSBAB,NEXUCSBWB,NEXUCSBFO,NEXUCSBST,NEXUCSBBT,NEXUCSBPB,NEXUCSBPC,NEXUCSBHQ,NEXUCSBSD,NEXUCSBSH,NEXUCSBTE,NEXUCSBEN1,NEXUCSBSS"	NEXLCBPP	""	"NEXLCBPP"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	150	0	0	0	0	0	0	"b7"	""
