"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"rangeOfSight"	"plugType"	"slotType"	"maxAlphaPerTick"	"maxBetaPerTick"	"alphaMargin"	"betaMargin"	"barrelBetaType"	"barrelBetaAngle"	"barrelCount"	"$ammoID"	"ammoType"	"targetType"	"rangeOfFire"	"plusDamage"	"fireType"	"shootDelay"	"needExternal"	"reloadDelay"	"maxAmmo"	"$barrelExplosionID"
"EDCSCL1,EDCSCL2,EDCSCL3"	EDCSCL2	"RES_ED_WSCL2"	"EDWSCL2"	10	1	300	300	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b4,5"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	8	0	1	30	0	30	50	"EXP_SCL1"
"EDCSCL1,EDCSCL2,EDCSCL3"	EDCSCL3	"RES_ED_WSCL3"	"EDWSCL3"	10	1	300	300	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b4,5"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	8	0	1	20	0	20	50	"EXP_SCL1"
"EDCSI1,EDCSI2"	EDCSI1	"RES_ED_WSI1"	"EDCSI1"	10	0	300	300	"SND_SHT_I1"	""	""	"NEXEDWSI"	2	"b4,5"	""	5	3	0	30	0	0	1	"MIS_SI"	12	1	9	0	0	20	0	100	1	"SHT_SI"
"EDCSI1,EDCSI2"	EDCSI2	"RES_ED_WSI2"	"EDCSI2"	10	0	300	300	"SND_SHT_I1"	""	""	"NEXEDWSI"	2	"b4,5"	""	5	3	0	30	0	0	1	"MIS_SI"	12	1	9	0	0	20	0	80	2	"SHT_SI"
"EDCSL1,EDCSL2,EDCSL3"	EDCSL1	"RES_ED_WSL1"	"EDCSL1"	10	0	300	300	"SND_SHT_L1"	""	""	"NEXEDW1"	2	"b4,5"	""	5	3	0	30	0	0	1	"MIS_SL1"	1	1	7	0	0	0	0	1	16	""
"EDCSL1,EDCSL2,EDCSL3"	EDCSL2	"RES_ED_WSL2"	"EDCSL2"	10	0	300	300	"SND_SHT_L1"	""	""	"NEXEDW1"	2	"b4,5"	""	5	3	0	30	0	0	2	"MIS_SL2"	1	1	7	0	1	0	0	1	16	""
"EDCSL1,EDCSL2,EDCSL3"	EDCSL3	"RES_ED_WSL3"	"EDCSL3"	10	0	300	300	"SND_SHT_L1"	""	""	"NEXEDW1"	2	"b4,5"	""	5	3	0	30	0	0	3	"MIS_SL3"	1	1	7	0	1	0	0	1	16	""
"EDCSR1,EDCSR2,EDCSR3"	EDCSR1	"RES_ED_WSR1"	"EDCSR1"	10	0	300	300	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b4,5"	""	5	3	64	32	0	0	2	"MIS_SR1"	6	3	10	0	0	24	1	0	60	""
"EDCSR1,EDCSR2,EDCSR3"	EDCSR2	"RES_ED_WSR2"	"EDCSR2"	10	0	300	300	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b4,5"	""	5	3	64	32	0	0	4	"MIS_SR1"	6	3	10	0	0	19	1	0	80	""
"EDCSR1,EDCSR2,EDCSR3"	EDCSR3	"RES_ED_WSR3"	"EDCSR3"	10	0	300	300	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b4,5"	""	5	3	64	32	0	0	4	"MIS_SR1"	6	3	10	0	2	32	1	0	100	""
"EDWAA1,EDWAA2"	EDWAA1	"RES_EDWAA1"	"EDWAA1"	10	0	300	100	"SND_SHT_C2"	""	""	"NEXSCANNON"	2	"b17"	""	15	10	0	32	0	0	4	"MIS_AA1"	4	2	7	0	1	10	1	0	200	"SHT_SC"
"EDWAA1,EDWAA2"	EDWAA2	"RES_ED_NOT_FOR_BUILD"	"EDWAA1"	10	0	200	100	"SND_SHT_C2"	""	""	"NEXSCANNON"	2	"b17"	""	15	10	0	32	0	0	4	"MIS_AA1"	4	2	7	0	1	10	1	0	200	"SHT_SC"
"EDWAB1,EDWAB2"	EDWAB1	"RES_ED_AB1"	"EDWAB1"	10	0	2400	2400	""	""	""	""	3	"b0,3"	""	4	3	0	20	0	0	1	"MIS_BOMB1"	11	1	1	0	0	50	1	0	3	""
"EDWAB1,EDWAB2"	EDWAB2	"RES_ED_AB2"	"EDWAB2"	10	0	2400	2400	""	""	""	""	3	"b0,3"	""	4	3	0	20	0	0	1	"MIS_BOMB1"	11	1	1	0	0	50	1	0	5	""
"EDWAC1,EDWAC2"	EDWAC1	""	"EDWAC1"	10	0	200	200	"SND_SHT_C1"	""	""	""	2	"b0,2"	""	4	3	20	32	0	0	1	"MIS_CH1"	4	3	7	0	0	20	1	0	100	"SHT_CH"
"EDWAC1,EDWAC2"	EDWAC2	"RES_ED_ACH2"	"EDWAC2"	10	0	200	200	"SND_SHT_C1"	""	""	""	2	"b0,2"	""	4	3	20	32	0	0	2	"MIS_CH1"	4	3	7	0	1	26	1	0	150	"SHT_CH"
"EDWALAA1,EDWALAA2,EDWALAA3"	EDWALAA1	"RES_ED_WLAA1"	"EDWLAA2"	10	1	300	300	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b17"	""	15	10	0	20	0	0	2	"MIS_HL2"	1	2	8	0	1	0	0	1	16	""
"EDWALAA1,EDWALAA2,EDWALAA3"	EDWALAA2	"RES_ED_WLAA2"	"EDWLAA3"	10	1	300	300	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b17"	""	15	10	0	20	0	0	3	"MIS_HL4"	1	2	8	0	1	0	0	1	16	""
"EDWALAA1,EDWALAA2,EDWALAA3"	EDWALAA3	"RES_ED_NOT_FOR_BUILD"	"EDWLAA3"	10	1	300	300	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b17"	""	15	10	0	20	0	0	3	"MIS_HL4"	1	2	8	0	1	0	0	1	16	""
"EDWAMR1,EDWAMR2"	EDWAMR1	"RES_ED_AMR1"	"EDWAMR1"	10	1	600	1000	"SND_SHT_R2"	""	""	""	3	"b0,3"	""	4	3	20	20	0	0	2	"MIS_MR1"	6	1	8	0	2	32	1	0	50	"SHT_HC"
"EDWAMR1,EDWAMR2"	EDWAMR2	"RES_ED_AMR2"	"EDWAMR2"	10	1	600	1000	"SND_SHT_R2"	""	""	""	3	"b0,3"	""	4	3	20	20	0	0	4	"MIS_MR1"	6	1	8	0	2	50	1	0	80	"SHT_HC"
"EDWAN1"	EDWAN1	"RES_EDWAN1"	"EDWAN1"	10	0	400	100	"SND_SHT_R1"	""	""	"NEXSCANNON"	3	"b12"	""	15	5	64	64	0	0	1	"MIS_RANTI"	9	3	7	0	0	5	1	0	30	""
"EDWAR1,EDWAR2"	EDWAR1	"RES_ED_ASR1"	"EDWAR1"	10	0	300	500	"SND_SHT_R1"	""	""	""	3	"b0,2"	""	4	3	20	20	0	0	2	"MIS_SR1"	6	3	8	0	2	22	1	0	60	"SHT_SC"
"EDWAR1,EDWAR2"	EDWAR2	"RES_ED_ASR2"	"EDWAR2"	10	0	300	500	"SND_SHT_R1"	""	""	""	3	"b0,2"	""	4	3	20	20	0	0	4	"MIS_SR1"	6	3	8	0	2	35	1	0	100	"SHT_SC"
"EDWART"	EDWART	"RES_ED_ART"	"EDWART"	10	1	700	1200	"SND_SHT_C3"	""	""	""	4	"b1"	""	3	0	10	20	2	40	2	"MIS_EDMART1"	10	1	17	0	1	30	1	0	100	"SHT_HC"
"EDWCA1,EDWCA2"	EDWCA1	""	"EDWCA1"	10	1	300	600	"SND_SHT_C2"	""	""	"NEXEDWCA"	3	"b7"	""	5	3	0	15	0	0	1	"MIS_SC1"	4	1	6	0	0	20	1	0	60	"SHT_SC"
"EDWCA1,EDWCA2"	EDWCA2	"RES_ED_WCA2"	"EDWCA2"	10	1	300	600	"SND_SHT_C2"	""	""	"NEXEDWCA"	3	"b7"	""	5	3	0	15	0	0	2	"MIS_SC1"	4	1	6	0	1	30	1	0	120	"SHT_SC"
"EDWCAFAKE1,EDWCAFAKE2"	EDWCAFAKE1	""	"EDWCA1"	10	1	0	0	"SND_SHT_C2"	""	""	"NEXEDWCA"	3	"b19"	""	5	3	0	15	0	0	1	"MIS_SC"	4	1	6	0	0	20	1	0	0	"SHT_SC"
"EDWCAFAKE1,EDWCAFAKE2"	EDWCAFAKE2	"RES_ED_WCA2"	"EDWCA2"	10	1	0	0	"SND_SHT_C2"	""	""	"NEXEDWCA"	3	"b19"	""	5	3	0	15	0	0	2	"MIS_SC"	4	1	6	0	1	30	1	0	0	"SHT_SC"
"EDWCH1,EDWCH2"	EDWCH1	""	"EDWCH1"	10	0	200	100	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	32	0	0	1	"MIS_CH1"	4	3	6	0	0	20	1	0	100	"SHT_CH"
"EDWCH1,EDWCH2"	EDWCH2	"RES_ED_WCH2"	"EDWCH2"	10	0	200	100	"SND_SHT_C1"	""	""	"NEXSCANNON"	2	"b11"	""	5	3	0	32	0	0	2	"MIS_CH1"	4	3	6	0	1	26	1	0	150	"SHT_CH"
"EDWEQ1,EDWEQ2"	EDWEQ1	"RES_EDWEQ1"	"EDWEQ1"	10	1	600	2000	"SND_SHT_S2"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	63	0	0	1	"MIS_EDEQ1"	17	1	5	0	0	50	0	120	3	"EXP_EQ1"
"EDWEQ1,EDWEQ2"	EDWEQ2	"RES_EDWEQ2"	"EDWEQ2"	10	1	600	2000	"SND_SHT_S2"	""	""	"NEXBCANNON"	3	"b1"	""	3	3	0	63	0	0	1	"MIS_EDEQ1"	17	1	5	0	0	40	0	100	5	"EXP_EQ1"
"EDWHC1,EDWHC2"	EDWHC1	"RES_ED_WHC1"	"EDWHC1"	10	1	700	1200	"SND_SHT_C3"	""	""	"NEXEDWHC"	3	"b1"	"b11,12"	3	3	0	20	0	0	1	"MIS_HC1"	4	1	7	0	0	20	1	0	40	"SHT_HC"
"EDWHC1,EDWHC2"	EDWHC2	"RES_ED_WHC2"	"EDWHC2"	10	1	700	1200	"SND_SHT_C3"	""	""	"NEXEDWHC"	3	"b1"	"b11,12"	3	3	0	20	0	0	2	"MIS_HC1"	4	1	7	0	1	26	1	0	80	"SHT_HC"
"EDWHCFAKE1,EDWHCFAKE2"	EDWHCFAKE1	"RES_ED_WHC1"	"EDWHC1"	10	1	0	0	"SND_SHT_C3"	""	""	"NEXEDWHC"	3	"b28"	""	3	3	0	20	0	0	1	"MIS_HC"	4	1	8	0	0	20	1	0	0	"SHT_HC"
"EDWHCFAKE1,EDWHCFAKE2"	EDWHCFAKE2	"RES_ED_WHC2"	"EDWHC2"	10	1	0	0	"SND_SHT_C3"	""	""	"NEXEDWHC"	3	"b28"	""	3	3	0	20	0	0	2	"MIS_HC"	4	1	8	0	1	30	1	0	0	"SHT_HC"
"EDWHCShip1,EDWHCShip2"	EDWHCShip1	"RES_ED_WHC1"	"EDWHC1"	10	1	700	1200	"SND_SHT_C3"	""	""	"NEXEDWHC"	4	"b6"	"b11,12"	3	3	0	20	0	0	1	"MIS_HC1"	4	1	12	0	0	20	1	0	80	"SHT_HC"
"EDWHCShip1,EDWHCShip2"	EDWHCShip2	"RES_ED_WHC2"	"EDWHC2"	10	1	700	1200	"SND_SHT_C3"	""	""	"NEXEDWHC"	4	"b6"	"b11,12"	3	3	0	20	0	0	2	"MIS_HC1"	4	1	12	0	1	26	1	0	120	"SHT_HC"
"EDWHHLA1,EDWHHLA2,EDWHHLA3"	EDWHHLA1	"RES_ED_WHHLA1"	"EDWHLA1"	10	1	600	1000	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b0,21"	""	3	3	20	50	0	0	1	"MIS_HLA1"	1	1	7	0	0	0	0	1	16	""
"EDWHHLA1,EDWHHLA2,EDWHHLA3"	EDWHHLA2	"RES_ED_WHHLA2"	"EDWHLA2"	10	1	600	1000	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b0,21"	""	3	3	20	50	0	0	2	"MIS_HLA2"	1	1	7	0	1	0	0	1	16	""
"EDWHHLA1,EDWHHLA2,EDWHHLA3"	EDWHHLA3	"RES_ED_WHHLA3"	"EDWHLA3"	10	1	600	1000	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b0,21"	""	3	3	20	50	0	0	4	"MIS_HLA3"	1	1	7	0	1	0	0	1	16	""
"EDWHI1,EDWHI2"	EDWHI1	"RES_ED_WHI1"	"EDWHI1"	10	1	600	1200	"SND_SHT_I2"	""	""	"NEXEDWHI"	3	"b1"	""	3	3	0	20	0	0	1	"MIS_HI"	12	1	10	0	0	20	0	100	1	"SHT_HI"
"EDWHI1,EDWHI2"	EDWHI2	"RES_ED_WHI2"	"EDWHI2"	10	1	600	1200	"SND_SHT_I2"	""	""	"NEXEDWHI"	3	"b1"	""	3	3	0	20	0	0	1	"MIS_HI"	12	1	10	0	0	20	0	80	1	"SHT_HI"
"EDWHL1,EDWHL2,EDWHL3"	EDWHL1	"RES_ED_WHL1"	"EDWHL1"	10	1	700	1100	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b1"	"b11,12"	3	3	0	20	0	0	1	"MIS_HL1"	1	1	8	0	0	0	0	1	16	""
"EDWHL1,EDWHL2,EDWHL3"	EDWHL2	"RES_ED_WHL2"	"EDWHL2"	10	1	700	1100	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b1"	"b11,12"	3	3	0	20	0	0	2	"MIS_HL2"	1	1	8	0	1	0	0	1	16	""
"EDWHL1,EDWHL2,EDWHL3"	EDWHL3	"RES_ED_WHL3"	"EDWHL3"	10	1	700	1100	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b1"	"b11,12"	3	3	0	20	0	0	4	"MIS_HL3"	1	1	8	0	1	0	0	1	16	""
"EDWHLA1,EDWHLA2,EDWHLA3"	EDWHLA1	"RES_ED_WHLA1"	"EDWHLA1"	10	1	300	500	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b0,27"	""	3	3	20	50	0	0	1	"MIS_SLA1"	1	1	7	0	0	0	0	1	16	""
"EDWHLA1,EDWHLA2,EDWHLA3"	EDWHLA2	"RES_ED_WHLA2"	"EDWHLA2"	10	1	300	500	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b0,27"	""	3	3	20	50	0	0	2	"MIS_SLA2"	1	1	7	0	1	0	0	1	16	""
"EDWHLA1,EDWHLA2,EDWHLA3"	EDWHLA3	"RES_ED_WHLA3"	"EDWHLA3"	10	1	300	500	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b0,27"	""	3	3	20	50	0	0	4	"MIS_SLA3"	1	1	7	0	1	0	0	1	16	""
"EDWHR1"	EDWHR1	"RES_ED_WHR1"	"EDWHR1"	10	1	8000	6000	"SND_SHT_R3"	""	""	"NEXEDW2"	4	"b1"	""	3	3	0	20	1	60	1	"MIS_HR1"	7	1	25	0	0	10	1	0	1	""
"EDWLAA1,EDWLAA2,EDWLAA3"	EDWLAA1	"RES_ED_WLAA1"	"EDWLAA2"	10	1	300	300	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b4,5"	""	15	10	0	20	0	0	2	"MIS_HL2"	1	2	8	0	1	0	0	1	16	""
"EDWLAA1,EDWLAA2,EDWLAA3"	EDWLAA2	"RES_ED_WLAA2"	"EDWLAA3"	10	1	300	300	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b4,5"	""	15	10	0	20	0	0	3	"MIS_HL4"	1	2	8	0	1	0	0	1	16	""
"EDWLAA1,EDWLAA2,EDWLAA3"	EDWLAA3	"RES_ED_NOT_FOR_BUILD"	"EDWLAA3"	10	1	300	300	"SND_SHT_L2"	""	""	"NEXEDW2"	3	"b4,5"	""	15	10	0	20	0	0	3	"MIS_HL4"	1	2	8	0	1	0	0	1	16	""
"EDWMM21"	EDWMM21	"RES_ED_NOT_FOR_BUILD"	"EDWMM21"	10	1	0	0	"SND_SHT_C3"	""	""	""	3	"b8"	""	3	3	0	20	0	0	1	"MIS_HC1"	4	1	10	0	0	20	1	0	80	"SHT_HC"
"EDWMM31"	EDWMM31	"RES_ED_NOT_FOR_BUILD"	"EDWMM31"	10	1	0	0	"SND_SHT_R2"	""	""	""	3	"b8"	""	3	3	64	20	0	0	2	"MIS_MR1"	6	1	8	0	1	20	1	0	90	""
"EDWMM41,EDWMM42"	EDWMM41	"RES_ED_NOT_FOR_BUILD"	"EDWMM41"	10	1	0	0	"SND_SHT_C3"	""	""	""	3	"b8"	""	3	3	0	20	0	0	1	"MIS_HC1"	4	1	8	0	0	20	1	0	80	"SHT_HC"
"EDWMM41,EDWMM42"	EDWMM42	"RES_ED_NOT_FOR_BUILD"	"EDWMM42"	10	1	0	0	"SND_SHT_C3"	""	""	""	3	"b8"	""	3	3	0	20	0	0	2	"MIS_HC1"	4	1	8	0	1	40	1	0	160	"SHT_HC"
"EDWMR1,EDWMR2,EDWMR3"	EDWMR1	"RES_ED_WMR1"	"EDWMR1"	10	1	700	1200	"SND_SHT_R2"	""	""	"NEXEDWMR"	3	"b1"	""	3	3	64	20	0	0	1	"MIS_GR1"	6	3	9	0	0	32	1	0	50	"SHT_HC"
"EDWMR1,EDWMR2,EDWMR3"	EDWMR2	"RES_ED_WMR2"	"EDWMR2"	10	1	700	1200	"SND_SHT_R2"	""	""	"NEXEDWMR"	3	"b1"	""	3	3	64	20	0	0	2	"MIS_GR1"	6	3	9	0	1	50	1	0	70	"SHT_HC"
"EDWMR1,EDWMR2,EDWMR3"	EDWMR3	"RES_ED_WMR3"	"EDWMR3"	10	1	700	1200	"SND_SHT_R2"	""	""	"NEXEDWMR"	4	"b1"	""	3	3	64	20	0	0	2	"MIS_GR1"	6	3	9	0	1	40	1	0	90	"SHT_HC"
"EDWMRShip1,EDWMRShip2,EDWMRShip3"	EDWMRShip1	"RES_ED_WMR1"	"EDWMR1"	10	1	600	1200	"SND_SHT_R2"	""	""	"NEXEDWMR"	3	"b6"	""	3	3	64	20	0	0	1	"MIS_MR1"	6	1	13	0	0	32	1	0	60	"SHT_HC"
"EDWMRShip1,EDWMRShip2,EDWMRShip3"	EDWMRShip2	"RES_ED_WMR2"	"EDWMR2"	10	1	600	1200	"SND_SHT_R2"	""	""	"NEXEDWMR"	3	"b6"	""	3	3	64	20	0	0	2	"MIS_MR1"	6	1	13	0	1	50	1	0	90	"SHT_HC"
"EDWMRShip1,EDWMRShip2,EDWMRShip3"	EDWMRShip3	"RES_ED_WMR3"	"EDWMR3"	10	1	600	1200	"SND_SHT_R2"	""	""	"NEXEDWMR"	4	"b6"	""	3	3	64	20	0	0	2	"MIS_MR1"	6	1	13	0	1	40	1	0	120	"SHT_HC"
"EDWPSCL1,EDWPSCL2,EDWPSCL3"	EDWPSCL1	"RES_ED_WSCL1"	"EDWPSCL1"	10	1	300	800	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b7"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	7	0	1	40	0	40	50	"EXP_SCL1"
"EDWPSCL1,EDWPSCL2,EDWPSCL3"	EDWPSCL2	"RES_ED_WSCL2"	"EDWPSCL2"	10	1	300	800	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b7"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	7	0	1	30	0	30	50	"EXP_SCL1"
"EDWPSCL1,EDWPSCL2,EDWPSCL3"	EDWPSCL3	"RES_ED_WSCL3"	"EDWPSCL3"	10	1	300	800	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b7"	""	3	3	0	63	0	0	3	"MIS_SCL1"	3	1	7	0	1	20	0	20	50	"EXP_SCL1"
"EDWPSL1,EDWPSL2"	EDWPSL1	"RES_ED_WSL1"	"EDWCPLA1"	10	1	300	400	"SND_SHT_L1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	20	0	0	1	"MIS_SL1"	1	1	6	0	0	0	0	1	16	""
"EDWPSL1,EDWPSL2"	EDWPSL2	"RES_ED_WSL2"	"EDWCPLA2"	10	1	300	400	"SND_SHT_L1"	""	""	"NEXSCANNON"	2	"b7"	""	5	3	0	20	0	0	2	"MIS_SL2"	1	1	6	0	1	0	0	1	16	""
"EDWSCH1,EDWSCH2,EDWSCH3"	EDWSCH1	"RES_ED_WSCH1"	"EDWSCH1"	10	1	800	1400	"SND_SHT_S2"	""	""	"NEXSCANNON"	3	"b1"	""	3	3	0	63	0	0	4	"MIS_SCH1"	3	1	6	0	1	40	0	40	50	"EXP_SCL1"
