"group"	"objectID"	"neededResearches"	"mesh"	"shadowType"	"viewParamsIndex"	"price"	"timeOfBuild"	"$soundPackID"	"$smokeID"	"$killExplosionID"	"$destructedID"	"hp"	"regenerationHP"	"armor"	"calorificCapacity"	"disableResist"	"storeableFlags"	"standType"	"passiveMask"	"$wallCopulaID"
"N1BRIDGE1,N1BRIDGE2,N1BRIDGE3,N1BRIDGE4,N1BRIDGE5,N1BRIDGE6,N1BRIDGE7"	N1BRIDGE5	""	"EDBBR15"	13	0	50	100	""	""	"EXP_BRIDGE15"	""	3000	0	0	0	0	0	0	"b8"	""
"N1BRIDGE1,N1BRIDGE2,N1BRIDGE3,N1BRIDGE4,N1BRIDGE5,N1BRIDGE6,N1BRIDGE7"	N1BRIDGE6	""	"EDBBR16"	13	0	50	100	""	""	"EXP_BRIDGE11"	""	3000	0	0	0	0	0	0	"b8"	""
"N1BRIDGE1,N1BRIDGE2,N1BRIDGE3,N1BRIDGE4,N1BRIDGE5,N1BRIDGE6,N1BRIDGE7"	N1BRIDGE7	""	"EDBBR17"	13	0	50	100	""	""	"EXP_BRIDGE11"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE1	""	"UCSBBR11"	13	0	50	100	""	""	"EXP_BRIDGE31"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE2	""	"UCSBBR12"	13	0	50	100	""	""	"EXP_BRIDGE32"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE3	""	"UCSBBR13"	13	0	50	100	""	""	"EXP_BRIDGE33"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE4	""	"UCSBBR14"	13	0	50	100	""	""	"EXP_BRIDGE34"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE5	""	"UCSBBR15"	13	0	50	100	""	""	"EXP_BRIDGE35"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE6	""	"UCSBBR16"	13	0	50	100	""	""	"EXP_BRIDGE31"	""	3000	0	0	0	0	0	0	"b8"	""
"N2BRIDGE1,N2BRIDGE2,N2BRIDGE3,N2BRIDGE4,N2BRIDGE5,N2BRIDGE6,N2BRIDGE7"	N2BRIDGE7	""	"UCSBBR17"	13	0	50	100	""	""	"EXP_BRIDGE31"	""	3000	0	0	0	0	0	0	"b8"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBB11	""	"NEBB11"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBB12	""	"NEBB12"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBB13	""	"NEBB13"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBB14	""	"NEBB14"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBB15	""	"NEBB15"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBB16	""	"NEBB16"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBKO11	""	"NEBKO11"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBKO12	""	"NEBKO12"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBB11,NEBB12,NEBB13,NEBB14,NEBB15,NEBB16,NEBKO11,NEBKO12,NEBKO13"	NEBKO13	""	"NEBKO13"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY1	""	"NEBCITY1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY2	""	"NEBCITY2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY3	""	"NEBCITY3"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY4	""	"NEBCITY4"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY5	""	"NEBCITY5"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY6	""	"NEBCITY6"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY7	""	"NEBCITY7"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY8	""	"NEBCITY8"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCITY9	""	"NEBCITY9"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	2000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBSTATUE	""	"NEBSTATUE"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	3000	0	0	0	0	0	0	"b10"	""
"NEBCITY1,NEBCITY2,NEBCITY3,NEBCITY4,NEBCITY5,NEBCITY6,NEBCITY7,NEBCITY8,NEBCITY9,NEBSTATUE,NEBCHRIST"	NEBCHRIST	""	"NEBCHRIST"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	3000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBSF1	""	"NEBSF1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBSF2	""	"NEBSF2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBB1	""	"NEBB1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBB2	""	"NEBB2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBB3	""	"NEBB3"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBB4	""	"NEBB4"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBB5	""	"NEBB5"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBKO1	""	"NEBKO1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBKO2	""	"NEBKO2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBKO3	""	"NEBKO3"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBKO4	""	"NEBKO4"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	4000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBTC	""	"NEBTC"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBTS	""	"NEBTS"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBTM	""	"NEBTM"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBTSTAIRS	""	"NEBTSTAIRS"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBPYRAMID1	""	"NEBPYRAMID1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBPYRAMID2	""	"NEBPYRAMID2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBPYRAMID3	""	"NEBPYRAMID3"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBPYRAMID4	""	"NEBPYRAMID4"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSF1,NEBSF2,NEBB1,NEBB2,NEBB3,NEBB4,NEBB5,NEBKO1,NEBKO2,NEBKO3,NEBKO4,NEBTC,NEBTS,NEBTM,NEBTSTAIRS,NEBPYRAMID1,NEBPYRAMID2,NEBPYRAMID3,NEBPYRAMID4,NEBPYRAMID5"	NEBPYRAMID5	""	"NEBPYRAMID5"	9	0	0	0	""	"HIT_SMOKE"	"EXP_RUIN_S"	""	5000	0	0	0	0	0	0	"b10"	""
"NEBSTARSHIP1,NEBSTARSHIP2,NEBPC1,NEBPC2,NEBPC3,NEBPC4,NEBPCADV1,NEBPCADV2,NEBPCADV3,NEBPCADV4,NEBPCC1,NEBPCC2,NEBPCC3,NEBPCL1,NEBPCL2,RAG,NEXLBLUE,NEXLGREEN,NEXLLBLUE,NEXLLGREEN,NEXLLRED,NEXLORANGE,NEXLRED,NEXLVIOLETT,NEXLYELLOW,NEBSTR1C1,NEBSTR1C2,NEBSTR1E1,NEBSTR1E2,NEBSTR1G1,NEBSTR1G2,NEBSTR1K1,NEBSTR1K2,NEBSTR2C1,NEBSTR2C2,NEBSTR2E1,NEBSTR2E2,NEBSTR2G1,NEBSTR2G2,NEBSTR2K1,NEBSTR2K2"	NEBSTARSHIP1	""	"NEBSTARSHIP1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_BUILD_BLC"	""	4000	0	0	0	0	2	0	"b10"	""
"NEBSTARSHIP1,NEBSTARSHIP2,NEBPC1,NEBPC2,NEBPC3,NEBPC4,NEBPCADV1,NEBPCADV2,NEBPCADV3,NEBPCADV4,NEBPCC1,NEBPCC2,NEBPCC3,NEBPCL1,NEBPCL2,RAG,NEXLBLUE,NEXLGREEN,NEXLLBLUE,NEXLLGREEN,NEXLLRED,NEXLORANGE,NEXLRED,NEXLVIOLETT,NEXLYELLOW,NEBSTR1C1,NEBSTR1C2,NEBSTR1E1,NEBSTR1E2,NEBSTR1G1,NEBSTR1G2,NEBSTR1K1,NEBSTR1K2,NEBSTR2C1,NEBSTR2C2,NEBSTR2E1,NEBSTR2E2,NEBSTR2G1,NEBSTR2G2,NEBSTR2K1,NEBSTR2K2"	NEBSTARSHIP2	""	"NEBSTARSHIP2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_BUILD_BLC"	""	4000	0	0	0	0	2	0	"b10"	""
"NEBSTARSHIP1,NEBSTARSHIP2,NEBPC1,NEBPC2,NEBPC3,NEBPC4,NEBPCADV1,NEBPCADV2,NEBPCADV3,NEBPCADV4,NEBPCC1,NEBPCC2,NEBPCC3,NEBPCL1,NEBPCL2,RAG,NEXLBLUE,NEXLGREEN,NEXLLBLUE,NEXLLGREEN,NEXLLRED,NEXLORANGE,NEXLRED,NEXLVIOLETT,NEXLYELLOW,NEBSTR1C1,NEBSTR1C2,NEBSTR1E1,NEBSTR1E2,NEBSTR1G1,NEBSTR1G2,NEBSTR1K1,NEBSTR1K2,NEBSTR2C1,NEBSTR2C2,NEBSTR2E1,NEBSTR2E2,NEBSTR2G1,NEBSTR2G2,NEBSTR2K1,NEBSTR2K2"	NEBPC1	""	"NEBPC1"	9	0	0	0	""	"HIT_SMOKE"	"EXP_BUILD_BLC"	""	4000	0	50	0	0	2	0	"b10"	""
"NEBSTARSHIP1,NEBSTARSHIP2,NEBPC1,NEBPC2,NEBPC3,NEBPC4,NEBPCADV1,NEBPCADV2,NEBPCADV3,NEBPCADV4,NEBPCC1,NEBPCC2,NEBPCC3,NEBPCL1,NEBPCL2,RAG,NEXLBLUE,NEXLGREEN,NEXLLBLUE,NEXLLGREEN,NEXLLRED,NEXLORANGE,NEXLRED,NEXLVIOLETT,NEXLYELLOW,NEBSTR1C1,NEBSTR1C2,NEBSTR1E1,NEBSTR1E2,NEBSTR1G1,NEBSTR1G2,NEBSTR1K1,NEBSTR1K2,NEBSTR2C1,NEBSTR2C2,NEBSTR2E1,NEBSTR2E2,NEBSTR2G1,NEBSTR2G2,NEBSTR2K1,NEBSTR2K2"	NEBPC2	""	"NEBPC2"	9	0	0	0	""	"HIT_SMOKE"	"EXP_BUILD_BLC"	""	4000	0	50	0	0	2	0	"b10"	""
"NEBSTARSHIP1,NEBSTARSHIP2,NEBPC1,NEBPC2,NEBPC3,NEBPC4,NEBPCADV1,NEBPCADV2,NEBPCADV3,NEBPCADV4,NEBPCC1,NEBPCC2,NEBPCC3,NEBPCL1,NEBPCL2,RAG,NEXLBLUE,NEXLGREEN,NEXLLBLUE,NEXLLGREEN,NEXLLRED,NEXLORANGE,NEXLRED,NEXLVIOLETT,NEXLYELLOW,NEBSTR1C1,NEBSTR1C2,NEBSTR1E1,NEBSTR1E2,NEBSTR1G1,NEBSTR1G2,NEBSTR1K1,NEBSTR1K2,NEBSTR2C1,NEBSTR2C2,NEBSTR2E1,NEBSTR2E2,NEBSTR2G1,NEBSTR2G2,NEBSTR2K1,NEBSTR2K2"	NEBPC3	""	"NEBPC3"	9	0	0	0	""	"HIT_SMOKE"	"EXP_BUILD_BLC"	""	4000	0	50	0	0	2	0	"b10"	""
"NEBSTARSHIP1,NEBSTARSHIP2,NEBPC1,NEBPC2,NEBPC3,NEBPC4,NEBPCADV1,NEBPCADV2,NEBPCADV3,NEBPCADV4,NEBPCC1,NEBPCC2,NEBPCC3,NEBPCL1,NEBPCL2,RAG,NEXLBLUE,NEXLGREEN,NEXLLBLUE,NEXLLGREEN,NEXLLRED,NEXLORANGE,NEXLRED,NEXLVIOLETT,NEXLYELLOW,NEBSTR1C1,NEBSTR1C2,NEBSTR1E1,NEBSTR1E2,NEBSTR1G1,NEBSTR1G2,NEBSTR1K1,NEBSTR1K2,NEBSTR2C1,NEBSTR2C2,NEBSTR2E1,NEBSTR2E2,NEBSTR2G1,NEBSTR2G2,NEBSTR2K1,NEBSTR2K2"	NEBPC4	""	"NEBPC4"	9	0	0	0	""	"HIT_SMOKE"	"EXP_BUILD_BLC"	""	4000	0	50	0	0	2	0	"b10"	""
